#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GTF2F2	SUPT5H	9606.ENSP00000340823	9606.ENSP00000470252	0	0	0	0	0.118	0.790	0.600	0.601	0.966
GTF2F2	GTF2A1	9606.ENSP00000340823	9606.ENSP00000452454	0	0	0	0	0.110	0.871	0.720	0.144	0.969
GTF2F2	GTF2A2	9606.ENSP00000340823	9606.ENSP00000379372	0	0	0	0	0.116	0.906	0.600	0.400	0.977
GTF2F2	TCEA1	9606.ENSP00000340823	9606.ENSP00000428426	0	0	0	0	0.066	0.891	0.600	0.715	0.986
GTF2F2	POLR2F	9606.ENSP00000340823	9606.ENSP00000403852	0	0	0	0	0.063	0.963	0.600	0.375	0.990
GTF2F2	POLR2K	9606.ENSP00000340823	9606.ENSP00000342889	0	0	0	0	0.063	0.955	0.600	0.574	0.992
GTF2F2	CTDP1	9606.ENSP00000340823	9606.ENSP00000484525	0	0	0	0	0.147	0.952	0.600	0.799	0.996
GTF2F2	TBP	9606.ENSP00000340823	9606.ENSP00000375942	0	0	0	0	0.065	0.928	0.720	0.821	0.996
GTF2F2	GTF2E2	9606.ENSP00000340823	9606.ENSP00000348168	0	0	0	0	0.357	0.963	0.600	0.824	0.998
GTF2F2	POLR2A	9606.ENSP00000340823	9606.ENSP00000480158	0	0	0	0	0.171	0.995	0.600	0.729	0.999
GTF2F2	GTF2F1	9606.ENSP00000340823	9606.ENSP00000377969	0	0	0	0	0.350	0.997	0.800	0.994	0.999
GTF2F2	POLR2E	9606.ENSP00000340823	9606.ENSP00000478303	0	0	0	0	0.087	0.995	0.600	0.951	0.999
GTF2F2	GTF2B	9606.ENSP00000340823	9606.ENSP00000359531	0	0	0	0	0.104	0.982	0.720	0.968	0.999
GTF2F2	POLR2B	9606.ENSP00000340823	9606.ENSP00000370625	0	0	0	0	0.106	0.995	0.600	0.874	0.999
GTF2H1	POLR2C	9606.ENSP00000265963	9606.ENSP00000219252	0	0	0	0	0.082	0.861	0.600	0.282	0.958
GTF2H1	POLR2I	9606.ENSP00000265963	9606.ENSP00000221859	0	0	0	0	0.083	0.800	0.600	0.270	0.939
GTF2H1	CDK7	9606.ENSP00000265963	9606.ENSP00000256443	0	0	0	0	0.088	0.999	0.900	0.856	0.999
GTF2H1	CCNH	9606.ENSP00000265963	9606.ENSP00000256897	0	0	0	0	0.102	0.998	0.900	0.856	0.999
GTF2H1	MNAT1	9606.ENSP00000265963	9606.ENSP00000261245	0	0	0	0	0.105	0.998	0.900	0.870	0.999
GTF2H1	POLR2K	9606.ENSP00000265963	9606.ENSP00000342889	0	0	0	0	0	0.800	0.600	0.134	0.924
GTF2H1	POLR2J	9606.ENSP00000265963	9606.ENSP00000292614	0	0	0	0	0.092	0.800	0.600	0.096	0.925
GTF2H1	POLR2L	9606.ENSP00000265963	9606.ENSP00000324124	0	0	0	0	0.072	0.800	0.600	0.201	0.932
GTF2H1	POLR2B	9606.ENSP00000265963	9606.ENSP00000370625	0	0	0	0	0.087	0.800	0.600	0.220	0.935
GTF2H1	POLR2E	9606.ENSP00000265963	9606.ENSP00000478303	0	0	0	0	0.099	0.800	0.600	0.226	0.936
GTF2H1	POLR2F	9606.ENSP00000265963	9606.ENSP00000403852	0	0	0	0	0	0.800	0.600	0.267	0.936
GTF2H1	POLR2G	9606.ENSP00000265963	9606.ENSP00000301788	0	0	0	0	0.076	0.800	0.600	0.282	0.939
GTF2H1	CDK9	9606.ENSP00000265963	9606.ENSP00000362361	0	0	0	0	0.127	0.182	0.900	0.267	0.940
GTF2H1	GTF2F2	9606.ENSP00000265963	9606.ENSP00000340823	0	0	0	0	0.095	0.803	0.600	0.277	0.941
GTF2H1	POLR2D	9606.ENSP00000265963	9606.ENSP00000272645	0	0	0	0	0.063	0.800	0.600	0.362	0.945
GTF2H1	GTF2A1	9606.ENSP00000265963	9606.ENSP00000452454	0	0	0	0	0.147	0.800	0.600	0.499	0.961
GTF2H1	GTF2A2	9606.ENSP00000265963	9606.ENSP00000379372	0	0	0	0	0	0.800	0.600	0.630	0.967
GTF2H1	GTF2B	9606.ENSP00000265963	9606.ENSP00000359531	0	0	0	0	0.068	0.800	0.600	0.618	0.967
GTF2H1	TBP	9606.ENSP00000265963	9606.ENSP00000375942	0	0	0	0	0.063	0.800	0.600	0.680	0.972
GTF2H1	GTF2F1	9606.ENSP00000265963	9606.ENSP00000377969	0	0	0	0	0.146	0.847	0.600	0.651	0.979
GTF2H1	TCEA1	9606.ENSP00000265963	9606.ENSP00000428426	0	0	0	0	0.109	0.933	0.600	0.294	0.980
GTF2H1	POLR2A	9606.ENSP00000265963	9606.ENSP00000480158	0	0	0	0	0.090	0.932	0.600	0.512	0.986
GTF2H1	GTF2E2	9606.ENSP00000265963	9606.ENSP00000348168	0	0	0	0	0.134	0.988	0.600	0.262	0.996
GTF2H1	GTF2E1	9606.ENSP00000265963	9606.ENSP00000283875	0	0	0	0	0.123	0.996	0.600	0.720	0.999
GTF2H1	ERCC3	9606.ENSP00000265963	9606.ENSP00000285398	0	0	0	0	0.155	0.998	0.900	0.895	0.999
LEO1	POLR2C	9606.ENSP00000299601	9606.ENSP00000219252	0	0	0	0	0.093	0.935	0.600	0.344	0.982
LEO1	PAF1	9606.ENSP00000299601	9606.ENSP00000221265	0	0	0	0	0.162	0.996	0.900	0.829	0.999
LEO1	POLR2I	9606.ENSP00000299601	9606.ENSP00000221859	0	0	0	0	0.082	0.826	0.600	0.231	0.944
LEO1	SUPT4H1	9606.ENSP00000299601	9606.ENSP00000225504	0	0	0	0	0.104	0.850	0.600	0.820	0.989
LEO1	POLR2D	9606.ENSP00000299601	9606.ENSP00000272645	0	0	0	0	0.062	0.800	0.600	0	0.918
LEO1	POLR2J	9606.ENSP00000299601	9606.ENSP00000292614	0	0	0	0	0.093	0.800	0.600	0.177	0.932
LEO1	GTF2F1	9606.ENSP00000299601	9606.ENSP00000377969	0	0	0	0	0.110	0	0.600	0.225	0.700
LEO1	POLR2H	9606.ENSP00000299601	9606.ENSP00000415536	0	0	0	0	0.067	0	0.600	0.297	0.715
LEO1	CTDP1	9606.ENSP00000299601	9606.ENSP00000484525	0	0	0	0	0.088	0.115	0.600	0.238	0.721
LEO1	SETD2	9606.ENSP00000299601	9606.ENSP00000386759	0	0	0	0	0.071	0.346	0	0.630	0.756
LEO1	CDK9	9606.ENSP00000299601	9606.ENSP00000362361	0	0	0	0	0.108	0.260	0.600	0.374	0.812
LEO1	POLR2K	9606.ENSP00000299601	9606.ENSP00000342889	0	0	0	0	0	0.804	0.600	0	0.918
LEO1	POLR2L	9606.ENSP00000299601	9606.ENSP00000324124	0	0	0	0	0	0.800	0.600	0.075	0.919
LEO1	TCEA1	9606.ENSP00000299601	9606.ENSP00000428426	0	0	0	0	0.062	0.400	0.600	0.716	0.927
LEO1	POLR2E	9606.ENSP00000299601	9606.ENSP00000478303	0	0	0	0	0.065	0.813	0.600	0.137	0.931
LEO1	POLR2F	9606.ENSP00000299601	9606.ENSP00000403852	0	0	0	0	0.062	0.800	0.600	0.203	0.932
LEO1	POLR2B	9606.ENSP00000299601	9606.ENSP00000370625	0	0	0	0	0.135	0.818	0.600	0.237	0.945
LEO1	POLR2G	9606.ENSP00000299601	9606.ENSP00000301788	0	0	0	0	0.090	0.871	0.600	0.311	0.963
LEO1	SUPT6H	9606.ENSP00000299601	9606.ENSP00000319104	0	0	0	0	0.186	0.800	0.600	0.764	0.982
LEO1	POLR2A	9606.ENSP00000299601	9606.ENSP00000480158	0	0	0	0	0.088	0.905	0.600	0.760	0.990
LEO1	SUPT5H	9606.ENSP00000299601	9606.ENSP00000470252	0	0	0	0	0.217	0.971	0.600	0.850	0.998
LEO1	CDC73	9606.ENSP00000299601	9606.ENSP00000356405	0	0	0	0	0.204	0.995	0.900	0.994	0.999
LEO1	RTF1	9606.ENSP00000299601	9606.ENSP00000374280	0	0	0	0	0.660	0.993	0.900	0.995	0.999
LEO1	CTR9	9606.ENSP00000299601	9606.ENSP00000355013	0	0	0	0	0.210	0.997	0.900	0.996	0.999
MED14	POLR2C	9606.ENSP00000323720	9606.ENSP00000219252	0	0	0	0	0.049	0.930	0	0.718	0.979
MED14	POLR2I	9606.ENSP00000323720	9606.ENSP00000221859	0	0	0	0	0.083	0.814	0	0.170	0.846
MED14	POLR2D	9606.ENSP00000323720	9606.ENSP00000272645	0	0	0	0	0	0.943	0	0.555	0.974
MED14	MED7	9606.ENSP00000323720	9606.ENSP00000286317	0	0	0	0	0.062	0.991	0.800	0.901	0.999
MED14	POLR2J	9606.ENSP00000323720	9606.ENSP00000292614	0	0	0	0	0.088	0.642	0	0.662	0.880
MED14	POLR2G	9606.ENSP00000323720	9606.ENSP00000301788	0	0	0	0	0.106	0.881	0	0.665	0.961
MED14	TBP	9606.ENSP00000323720	9606.ENSP00000375942	0	0	0	0	0.062	0.389	0	0.587	0.742
MED14	GTF2F1	9606.ENSP00000323720	9606.ENSP00000377969	0	0	0	0	0.209	0.551	0	0.348	0.748
MED14	GTF2A1	9606.ENSP00000323720	9606.ENSP00000452454	0	0	0	0	0.113	0.394	0	0.602	0.767
MED14	POLR2K	9606.ENSP00000323720	9606.ENSP00000342889	0	0	0	0	0	0.814	0	0	0.814
MED14	POLR2L	9606.ENSP00000323720	9606.ENSP00000324124	0	0	0	0	0.071	0.814	0	0	0.819
MED14	POLR2H	9606.ENSP00000323720	9606.ENSP00000415536	0	0	0	0	0.074	0.814	0	0	0.820
MED14	POLR2F	9606.ENSP00000323720	9606.ENSP00000403852	0	0	0	0	0	0.869	0	0.280	0.901
MED14	POLR2E	9606.ENSP00000323720	9606.ENSP00000478303	0	0	0	0	0.059	0.892	0	0.184	0.910
MED14	GTF2B	9606.ENSP00000323720	9606.ENSP00000359531	0	0	0	0	0.082	0.739	0	0.721	0.927
MED14	POLR2B	9606.ENSP00000323720	9606.ENSP00000370625	0	0	0	0	0.144	0.930	0	0.355	0.958
MED14	POLR2A	9606.ENSP00000323720	9606.ENSP00000480158	0	0	0	0	0.186	0.932	0	0.725	0.983
MED14	CDK8	9606.ENSP00000323720	9606.ENSP00000370938	0	0	0	0	0.062	0.924	0.900	0.827	0.998
MED7	POLR2C	9606.ENSP00000286317	9606.ENSP00000219252	0	0	0	0	0.064	0.945	0	0.472	0.970
MED7	POLR2I	9606.ENSP00000286317	9606.ENSP00000221859	0	0	0	0	0	0.855	0	0.117	0.867
MED7	POLR2D	9606.ENSP00000286317	9606.ENSP00000272645	0	0	0	0	0	0.814	0	0.361	0.876
MED7	GTF2E1	9606.ENSP00000286317	9606.ENSP00000283875	0	0	0	0	0.123	0.559	0	0.578	0.822
MED7	ERCC3	9606.ENSP00000286317	9606.ENSP00000285398	0	0	0	0	0.060	0.559	0	0.661	0.847
MED7	TBP	9606.ENSP00000286317	9606.ENSP00000375942	0	0	0	0	0.079	0.389	0	0.532	0.713
MED7	GTF2F1	9606.ENSP00000286317	9606.ENSP00000377969	0	0	0	0	0	0.551	0	0.413	0.725
MED7	GTF2A1	9606.ENSP00000286317	9606.ENSP00000452454	0	0	0	0	0	0.406	0	0.643	0.778
MED7	GTF2E2	9606.ENSP00000286317	9606.ENSP00000348168	0	0	0	0	0.063	0.654	0	0.416	0.794
MED7	POLR2K	9606.ENSP00000286317	9606.ENSP00000342889	0	0	0	0	0.183	0.814	0	0	0.841
MED7	POLR2J	9606.ENSP00000286317	9606.ENSP00000292614	0	0	0	0	0.065	0.689	0	0.523	0.849
MED7	POLR2H	9606.ENSP00000286317	9606.ENSP00000415536	0	0	0	0	0	0.861	0	0.046	0.861
MED7	GTF2B	9606.ENSP00000286317	9606.ENSP00000359531	0	0	0	0	0.062	0.595	0	0.734	0.890
MED7	POLR2L	9606.ENSP00000286317	9606.ENSP00000324124	0	0	0	0	0	0.918	0	0	0.918
MED7	POLR2F	9606.ENSP00000286317	9606.ENSP00000403852	0	0	0	0	0	0.918	0	0.194	0.931
MED7	POLR2E	9606.ENSP00000286317	9606.ENSP00000478303	0	0	0	0	0.076	0.931	0	0.141	0.940
MED7	POLR2B	9606.ENSP00000286317	9606.ENSP00000370625	0	0	0	0	0	0.948	0	0.176	0.955
MED7	POLR2G	9606.ENSP00000286317	9606.ENSP00000301788	0	0	0	0	0.063	0.936	0	0.540	0.970
MED7	POLR2A	9606.ENSP00000286317	9606.ENSP00000480158	0	0	0	0	0	0.950	0	0.696	0.984
MED7	CDK8	9606.ENSP00000286317	9606.ENSP00000370938	0	0	0	0	0.074	0.957	0.800	0.802	0.998
MED7	MED14	9606.ENSP00000286317	9606.ENSP00000323720	0	0	0	0	0.062	0.991	0.800	0.901	0.999
MNAT1	POLR2C	9606.ENSP00000261245	9606.ENSP00000219252	0	0	0	0	0.106	0.906	0.600	0.222	0.970
MNAT1	POLR2I	9606.ENSP00000261245	9606.ENSP00000221859	0	0	0	0	0.150	0.906	0.600	0.223	0.971
MNAT1	CDK7	9606.ENSP00000261245	9606.ENSP00000256443	0	0	0	0	0.204	0.999	0.900	0.956	0.999
MNAT1	CCNH	9606.ENSP00000261245	9606.ENSP00000256897	0	0	0	0	0.471	0.998	0.900	0.993	0.999
MNAT1	CDK12	9606.ENSP00000261245	9606.ENSP00000398880	0	0	0	0	0.065	0	0.720	0.147	0.757
MNAT1	SUPT5H	9606.ENSP00000261245	9606.ENSP00000470252	0	0	0	0	0.120	0.270	0.600	0.259	0.784
MNAT1	POLR2H	9606.ENSP00000261245	9606.ENSP00000415536	0	0	0	0	0.074	0.559	0.600	0.044	0.823
MNAT1	CDK9	9606.ENSP00000261245	9606.ENSP00000362361	0	0	0	0	0.099	0.182	0.900	0.251	0.937
MNAT1	TCEA1	9606.ENSP00000261245	9606.ENSP00000428426	0	0	0	0	0.067	0.835	0.600	0.238	0.947
MNAT1	POLR2J	9606.ENSP00000261245	9606.ENSP00000292614	0	0	0	0	0.118	0.864	0.600	0.112	0.951
MNAT1	GTF2A1	9606.ENSP00000261245	9606.ENSP00000452454	0	0	0	0	0.093	0.871	0.600	0.205	0.958
MNAT1	GTF2A2	9606.ENSP00000261245	9606.ENSP00000379372	0	0	0	0	0.083	0.906	0.600	0	0.962
MNAT1	POLR2B	9606.ENSP00000261245	9606.ENSP00000370625	0	0	0	0	0.065	0.906	0.600	0.088	0.963
MNAT1	POLR2L	9606.ENSP00000261245	9606.ENSP00000324124	0	0	0	0	0.102	0.906	0.600	0	0.963
MNAT1	POLR2E	9606.ENSP00000261245	9606.ENSP00000478303	0	0	0	0	0.122	0.906	0.600	0	0.964
MNAT1	TBP	9606.ENSP00000261245	9606.ENSP00000375942	0	0	0	0	0.064	0.871	0.600	0.375	0.966
MNAT1	POLR2F	9606.ENSP00000261245	9606.ENSP00000403852	0	0	0	0	0.072	0.906	0.600	0.162	0.966
MNAT1	POLR2K	9606.ENSP00000261245	9606.ENSP00000342889	0	0	0	0	0.086	0.906	0.600	0.151	0.967
MNAT1	POLR2D	9606.ENSP00000261245	9606.ENSP00000272645	0	0	0	0	0.065	0.906	0.600	0.364	0.974
MNAT1	GTF2F1	9606.ENSP00000261245	9606.ENSP00000377969	0	0	0	0	0.110	0.904	0.600	0.463	0.979
MNAT1	POLR2G	9606.ENSP00000261245	9606.ENSP00000301788	0	0	0	0	0.100	0.906	0.600	0.587	0.984
MNAT1	GTF2B	9606.ENSP00000261245	9606.ENSP00000359531	0	0	0	0	0.062	0.906	0.600	0.634	0.985
MNAT1	GTF2F2	9606.ENSP00000261245	9606.ENSP00000340823	0	0	0	0	0.140	0.906	0.600	0.630	0.986
MNAT1	POLR2A	9606.ENSP00000261245	9606.ENSP00000480158	0	0	0	0	0.081	0.949	0.600	0.541	0.990
MNAT1	GTF2E1	9606.ENSP00000261245	9606.ENSP00000283875	0	0	0	0	0.124	0.953	0.600	0.597	0.992
MNAT1	GTF2E2	9606.ENSP00000261245	9606.ENSP00000348168	0	0	0	0	0.110	0.987	0.600	0.540	0.997
MNAT1	ERCC3	9606.ENSP00000261245	9606.ENSP00000285398	0	0	0	0	0.094	0.998	0.900	0.843	0.999
MNAT1	GTF2H1	9606.ENSP00000261245	9606.ENSP00000265963	0	0	0	0	0.105	0.998	0.900	0.870	0.999
PAF1	POLR2C	9606.ENSP00000221265	9606.ENSP00000219252	0	0	0	0	0.166	0.861	0.600	0	0.949
PAF1	TCEA1	9606.ENSP00000221265	9606.ENSP00000428426	0	0	0	0	0.083	0.555	0.600	0.215	0.854
PAF1	CDK9	9606.ENSP00000221265	9606.ENSP00000362361	0	0	0	0	0.081	0.684	0.600	0.058	0.876
PAF1	POLR2K	9606.ENSP00000221265	9606.ENSP00000342889	0	0	0	0	0.053	0.800	0.600	0	0.917
PAF1	POLR2E	9606.ENSP00000221265	9606.ENSP00000478303	0	0	0	0	0.066	0.800	0.600	0	0.918
PAF1	POLR2L	9606.ENSP00000221265	9606.ENSP00000324124	0	0	0	0	0.062	0.800	0.600	0	0.918
PAF1	POLR2J	9606.ENSP00000221265	9606.ENSP00000292614	0	0	0	0	0.071	0.800	0.600	0	0.919
PAF1	POLR2D	9606.ENSP00000221265	9606.ENSP00000272645	0	0	0	0	0.062	0.815	0.600	0	0.924
PAF1	POLR2I	9606.ENSP00000221265	9606.ENSP00000221859	0	0	0	0	0.066	0.822	0.600	0.066	0.929
PAF1	SUPT4H1	9606.ENSP00000221265	9606.ENSP00000225504	0	0	0	0	0.097	0.815	0.600	0.063	0.929
PAF1	POLR2B	9606.ENSP00000221265	9606.ENSP00000370625	0	0	0	0	0.148	0.818	0.600	0	0.932
PAF1	POLR2F	9606.ENSP00000221265	9606.ENSP00000403852	0	0	0	0	0.062	0.847	0.600	0	0.937
PAF1	SUPT6H	9606.ENSP00000221265	9606.ENSP00000319104	0	0	0	0	0.155	0.828	0.600	0.067	0.938
PAF1	POLR2G	9606.ENSP00000221265	9606.ENSP00000301788	0	0	0	0	0.081	0.888	0.600	0	0.955
PAF1	SUPT5H	9606.ENSP00000221265	9606.ENSP00000470252	0	0	0	0	0.179	0.958	0.600	0.164	0.987
PAF1	POLR2A	9606.ENSP00000221265	9606.ENSP00000480158	0	0	0	0	0.049	0.979	0.600	0.113	0.992
PAF1	LEO1	9606.ENSP00000221265	9606.ENSP00000299601	0	0	0	0	0.162	0.996	0.900	0.829	0.999
PAF1	CDC73	9606.ENSP00000221265	9606.ENSP00000356405	0	0	0	0	0.241	0.995	0.900	0.928	0.999
PAF1	RTF1	9606.ENSP00000221265	9606.ENSP00000374280	0	0	0	0	0.106	0.995	0.900	0.762	0.999
PAF1	CTR9	9606.ENSP00000221265	9606.ENSP00000355013	0	0	0	0	0.299	0.996	0.900	0.894	0.999
POLR2A	POLR2C	9606.ENSP00000480158	9606.ENSP00000219252	0.111	0	0	0	0.277	0.998	0.900	0.989	0.999
POLR2A	PAF1	9606.ENSP00000480158	9606.ENSP00000221265	0	0	0	0	0.049	0.979	0.600	0.113	0.992
POLR2A	POLR2I	9606.ENSP00000480158	9606.ENSP00000221859	0	0	0	0	0.152	0.997	0.900	0.914	0.999
POLR2A	SETX	9606.ENSP00000480158	9606.ENSP00000224140	0	0	0	0	0.164	0.671	0	0.972	0.991
POLR2A	SUPT4H1	9606.ENSP00000480158	9606.ENSP00000225504	0	0	0	0	0.072	0.988	0.600	0.884	0.999
POLR2A	CDK7	9606.ENSP00000480158	9606.ENSP00000256443	0	0	0	0	0.066	0.993	0.600	0.789	0.999
POLR2A	CCNH	9606.ENSP00000480158	9606.ENSP00000256897	0	0	0	0	0.068	0.939	0.600	0.657	0.991
POLR2A	MNAT1	9606.ENSP00000480158	9606.ENSP00000261245	0	0	0	0	0.081	0.949	0.600	0.541	0.990
POLR2A	SMARCB1	9606.ENSP00000480158	9606.ENSP00000263121	0	0	0	0	0.097	0.841	0.900	0.321	0.988
POLR2A	GTF2H1	9606.ENSP00000480158	9606.ENSP00000265963	0	0	0	0	0.090	0.932	0.600	0.512	0.986
POLR2A	POLR2D	9606.ENSP00000480158	9606.ENSP00000272645	0	0	0	0	0.065	0.998	0.900	0.839	0.999
POLR2A	GTF2E1	9606.ENSP00000480158	9606.ENSP00000283875	0	0	0	0	0.121	0.976	0.900	0.759	0.999
POLR2A	ERCC3	9606.ENSP00000480158	9606.ENSP00000285398	0	0	0	0	0.090	0.966	0.600	0.833	0.997
POLR2A	MED7	9606.ENSP00000480158	9606.ENSP00000286317	0	0	0	0	0	0.950	0	0.696	0.984
POLR2A	SSU72	9606.ENSP00000480158	9606.ENSP00000291386	0	0	0	0	0.157	0.977	0	0.813	0.996
POLR2A	POLR2J	9606.ENSP00000480158	9606.ENSP00000292614	0	0	0	0	0.077	0.989	0.900	0.824	0.999
POLR2A	LEO1	9606.ENSP00000480158	9606.ENSP00000299601	0	0	0	0	0.088	0.905	0.600	0.760	0.990
POLR2A	POLR2M	9606.ENSP00000480158	9606.ENSP00000299638	0	0	0	0	0.053	0.980	0	0.593	0.992
POLR2A	POLR2G	9606.ENSP00000480158	9606.ENSP00000301788	0	0	0	0	0.111	0.998	0.900	0.971	0.999
POLR2A	SUPT6H	9606.ENSP00000480158	9606.ENSP00000319104	0	0	0	0	0.399	0.995	0.600	0.867	0.999
POLR2A	MED14	9606.ENSP00000480158	9606.ENSP00000323720	0	0	0	0	0.186	0.932	0	0.725	0.983
POLR2A	POLR2L	9606.ENSP00000480158	9606.ENSP00000324124	0.071	0	0	0	0.076	0.999	0.900	0.843	0.999
POLR2A	GTF2F2	9606.ENSP00000480158	9606.ENSP00000340823	0	0	0	0	0.171	0.995	0.600	0.729	0.999
POLR2A	POLR2K	9606.ENSP00000480158	9606.ENSP00000342889	0	0	0	0	0.062	0.999	0.900	0.983	0.999
POLR2A	GTF2E2	9606.ENSP00000480158	9606.ENSP00000348168	0	0	0	0	0.192	0.984	0.600	0.540	0.997
POLR2A	ACTB	9606.ENSP00000480158	9606.ENSP00000349960	0	0	0	0	0.062	0.883	0.900	0.571	0.994
POLR2A	CTR9	9606.ENSP00000480158	9606.ENSP00000355013	0	0	0	0	0.124	0.958	0.600	0.838	0.997
POLR2A	CDC73	9606.ENSP00000480158	9606.ENSP00000356405	0	0	0	0	0.132	0.989	0.600	0.889	0.999
POLR2A	RNGTT	9606.ENSP00000480158	9606.ENSP00000358497	0	0	0	0	0.144	0.916	0.600	0.551	0.985
POLR2A	GTF2B	9606.ENSP00000480158	9606.ENSP00000359531	0	0	0	0	0.132	0.995	0.900	0.918	0.999
POLR2A	CDK9	9606.ENSP00000480158	9606.ENSP00000362361	0	0	0	0	0.101	0.920	0.600	0.856	0.995
POLR2A	RPRD1B	9606.ENSP00000480158	9606.ENSP00000362532	0	0	0	0	0.059	0.963	0.600	0.394	0.990
POLR2A	POLR2B	9606.ENSP00000480158	9606.ENSP00000370625	0.081	0	0	0	0.676	0.998	0.900	0.995	0.999
POLR2A	CDK8	9606.ENSP00000480158	9606.ENSP00000370938	0	0	0	0	0.062	0.960	0	0.624	0.985
POLR2A	RTF1	9606.ENSP00000480158	9606.ENSP00000374280	0	0	0	0	0.203	0.895	0.600	0.572	0.984
POLR2A	TBP	9606.ENSP00000480158	9606.ENSP00000375942	0	0	0	0	0.066	0.983	0.600	0.887	0.999
POLR2A	GTF2F1	9606.ENSP00000480158	9606.ENSP00000377969	0	0	0	0	0.190	0.991	0.900	0.776	0.999
POLR2A	GTF2A2	9606.ENSP00000480158	9606.ENSP00000379372	0	0	0	0	0	0.950	0.600	0.666	0.992
POLR2A	SETD2	9606.ENSP00000480158	9606.ENSP00000386759	0	0	0	0	0.102	0.963	0	0.994	0.999
POLR2A	SMARCA4	9606.ENSP00000480158	9606.ENSP00000395654	0	0	0	0	0.199	0.963	0.900	0.346	0.997
POLR2A	CDK12	9606.ENSP00000480158	9606.ENSP00000398880	0	0	0	0	0.070	0.863	0.600	0.710	0.983
POLR2A	POLR2F	9606.ENSP00000480158	9606.ENSP00000403852	0.159	0	0	0	0.091	0.999	0.900	0.966	0.999
POLR2A	POLR2H	9606.ENSP00000480158	9606.ENSP00000415536	0	0	0	0	0.072	0.997	0.900	0.975	0.999
POLR2A	BRCA1	9606.ENSP00000480158	9606.ENSP00000418960	0	0	0	0	0.062	0.992	0	0.303	0.994
POLR2A	TCEA1	9606.ENSP00000480158	9606.ENSP00000428426	0	0	0	0	0.064	0.993	0.600	0.919	0.999
POLR2A	GTF2A1	9606.ENSP00000480158	9606.ENSP00000452454	0	0	0	0	0.119	0.871	0.900	0.785	0.997
POLR2A	SUPT5H	9606.ENSP00000480158	9606.ENSP00000470252	0.042	0	0	0.542	0.186	0.995	0.600	0.945	0.999
POLR2A	RPAP2	9606.ENSP00000480158	9606.ENSP00000476948	0	0	0	0	0.062	0.898	0.600	0.756	0.989
POLR2A	POLR2E	9606.ENSP00000480158	9606.ENSP00000478303	0.167	0	0	0	0.107	0.999	0.900	0.989	0.999
POLR2A	CTDP1	9606.ENSP00000480158	9606.ENSP00000484525	0	0	0	0	0.132	0.991	0.600	0.815	0.999
POLR2B	POLR2C	9606.ENSP00000370625	9606.ENSP00000219252	0.135	0	0	0	0.415	0.998	0.900	0.994	0.999
POLR2B	PAF1	9606.ENSP00000370625	9606.ENSP00000221265	0	0	0	0	0.148	0.818	0.600	0	0.932
POLR2B	POLR2I	9606.ENSP00000370625	9606.ENSP00000221859	0	0	0	0	0.088	0.998	0.900	0.970	0.999
POLR2B	SUPT4H1	9606.ENSP00000370625	9606.ENSP00000225504	0	0	0	0	0	0.986	0.600	0.789	0.998
POLR2B	CDK7	9606.ENSP00000370625	9606.ENSP00000256443	0	0	0	0	0.066	0.859	0.600	0.320	0.959
POLR2B	CCNH	9606.ENSP00000370625	9606.ENSP00000256897	0	0	0	0	0.065	0.847	0.600	0.134	0.944
POLR2B	MNAT1	9606.ENSP00000370625	9606.ENSP00000261245	0	0	0	0	0.065	0.906	0.600	0.088	0.963
POLR2B	GTF2H1	9606.ENSP00000370625	9606.ENSP00000265963	0	0	0	0	0.087	0.800	0.600	0.220	0.935
POLR2B	POLR2D	9606.ENSP00000370625	9606.ENSP00000272645	0	0	0	0	0.084	0.998	0.900	0.856	0.999
POLR2B	GTF2E1	9606.ENSP00000370625	9606.ENSP00000283875	0	0	0	0	0.130	0.934	0.600	0.377	0.983
POLR2B	ERCC3	9606.ENSP00000370625	9606.ENSP00000285398	0	0	0	0	0.108	0.906	0.600	0.345	0.975
POLR2B	MED7	9606.ENSP00000370625	9606.ENSP00000286317	0	0	0	0	0	0.948	0	0.176	0.955
POLR2B	SSU72	9606.ENSP00000370625	9606.ENSP00000291386	0	0	0	0	0.101	0.260	0	0.792	0.850
POLR2B	POLR2J	9606.ENSP00000370625	9606.ENSP00000292614	0	0	0	0	0.087	0.996	0.900	0.919	0.999
POLR2B	LEO1	9606.ENSP00000370625	9606.ENSP00000299601	0	0	0	0	0.135	0.818	0.600	0.237	0.945
POLR2B	POLR2M	9606.ENSP00000370625	9606.ENSP00000299638	0	0	0	0	0.049	0.784	0	0.294	0.842
POLR2B	POLR2G	9606.ENSP00000370625	9606.ENSP00000301788	0	0	0	0	0.099	0.998	0.900	0.911	0.999
POLR2B	SUPT6H	9606.ENSP00000370625	9606.ENSP00000319104	0	0	0	0	0.460	0.822	0.600	0.405	0.974
POLR2B	MED14	9606.ENSP00000370625	9606.ENSP00000323720	0	0	0	0	0.144	0.930	0	0.355	0.958
POLR2B	POLR2L	9606.ENSP00000370625	9606.ENSP00000324124	0.123	0	0	0	0.071	0.999	0.900	0.936	0.999
POLR2B	GTF2F2	9606.ENSP00000370625	9606.ENSP00000340823	0	0	0	0	0.106	0.995	0.600	0.874	0.999
